+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121        122        123        124        125        126        127        128        129        130        131        132        133        134        135        136        137        138        139        140        141        142        143        144        145        146        147        148        149        150        151
Lista tabu: [((27,150,3.606),3), ((150,111,7.616),3), ((110,1,17.117),3), ((110,150,6.403),2), ((92,120,6.325),4), ((120,45,2.236),4), ((101,43,8.485),4), ((101,120,7.071),3), ((116,83,37.443),5), ((83,49,5.385),5), ((20,124,3.162),5), ((124,1,29.069),5), ((49,124,5.831),4), ((59,3,9.055),15), ((116,83,37.443),15), ((88,138,5.657),15), ((88,3,7.071),13), ((44,143,7.28),7), ((143,15,6.0),7), ((101,43,8.485),7), ((43,143,3.606),6), ((146,42,4.243),8), ((134,76,3.162),8), ((146,134,7.0),7), ((59,83,29.698),9), ((49,8,7.28),9), ((83,8,5.831),8), ((60,97,3.162),10), ((97,1,15.264),10), ((95,96,3.162),10), ((96,97,4.243),9), ((120,45,2.236),11), ((45,142,3.162),11), ((143,15,6.0),11), ((15,39,11.18),11), ((120,15,3.606),10), ((85,6,4.123),12), ((126,84,7.071),12), ((84,85,6.708),11), ((1,145,20.616),13), ((145,58,3.606),13), ((88,3,7.071),13), ((145,3,5.385),12)]

ADD: [(138,3,5.831)]

DROP: [(88,3,7.071), (116,138,7.211)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35120 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1125.96

Lista tabu: [((38,99,1.414),1), ((99,93,3.162),1), ((62,60,9.0),1), ((60,97,3.162),1), ((134,76,3.162),2), ((75,73,3.162),2), ((75,134,3.0),1), ((92,120,6.325),3), ((142,114,9.434),3), ((45,142,3.162),3), ((142,92,5.385),2), ((146,42,4.243),4), ((23,134,1.0),4), ((23,146,6.0),3), ((85,6,4.123),5), ((126,84,7.071),5), ((84,85,6.708),4), ((67,72,9.434),6), ((66,137,8.062),6), ((72,137,6.083),5), ((134,76,3.162),7), ((75,73,3.162),7), ((73,76,5.385),6), ((98,118,2.828),8), ((118,96,2.236),8), ((100,94,2.828),8), ((94,86,2.828),8), ((96,94,7.0),7), ((113,148,6.0),9), ((90,1,9.0),9), ((113,90,5.831),8), ((120,45,2.236),10), ((45,142,3.162),10), ((143,15,6.0),10), ((15,39,11.18),10), ((120,15,3.606),9), ((51,103,2.828),11), ((78,77,4.123),11), ((103,77,7.0),10), ((99,93,3.162),12), ((93,98,3.162),12), ((94,86,2.828),12), ((93,86,6.0),11), ((13,151,6.325),13), ((81,69,2.0),13), ((13,81,6.325),12)]

ADD: [(59,54,5.099)]

DROP: [(1,59,9.055), (59,83,29.698), (41,54,6.708)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35141 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1121.132

Lista tabu: [((1,59,9.055),2), ((59,83,29.698),2), ((41,54,6.708),2), ((34,82,2.828),1), ((82,80,6.325),1), ((52,121,8.0),1), ((121,10,2.828),1), ((41,59,4.123),2), ((59,54,5.099),2), ((14,138,3.606),2), ((59,138,5.657),1), ((107,146,41.146),3), ((146,42,4.243),3), ((116,88,8.246),3), ((146,116,6.708),2), ((130,117,9.22),4), ((117,1,18.028),4), ((13,151,6.325),4), ((117,151,5.657),3), ((10,104,5.0),5), ((52,121,8.0),5), ((1,52,26.926),5), ((104,52,6.708),4), ((98,118,2.828),6), ((118,96,2.236),6), ((60,97,3.162),6), ((97,1,15.264),6), ((118,60,6.083),5), ((13,151,6.325),7), ((110,1,17.117),7), ((13,110,2.828),6), ((52,121,8.0),8), ((10,104,5.0),8), ((10,52,6.325),7), ((44,143,7.28),9), ((143,15,6.0),9), ((43,101,8.485),9), ((43,143,3.606),8), ((120,45,2.236),10), ((45,142,3.162),10), ((143,15,6.0),10), ((15,39,11.18),10), ((120,15,3.606),9), ((109,127,7.211),11), ((91,33,4.472),11), ((64,91,4.472),11), ((91,109,5.0),10), ((57,1,29.206),12), ((140,40,3.162),12), ((26,140,7.81),12), ((140,57,6.708),11), ((59,54,5.099),13), ((54,1,4.472),13), ((1,113,5.0),13), ((113,54,6.083),12)]

ADD: [(53,128,5.831)]

DROP: [(147,53,6.403), (107,146,41.146), (128,32,4.123)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35179 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1107.039

Lista tabu: [((84,90,12.166),1), ((61,46,11.705),1), ((119,61,1.0),1), ((128,53,5.831),2), ((53,107,7.211),2), ((1,89,19.235),2), ((89,149,3.162),2), ((128,89,5.657),1), ((60,97,3.162),3), ((97,1,15.264),3), ((96,95,3.162),3), ((95,97,4.0),2), ((60,97,3.162),4), ((97,1,15.264),4), ((105,100,0.0),4), ((100,94,2.828),4), ((60,100,2.236),3), ((1,145,20.616),5), ((145,58,3.606),5), ((116,88,8.246),5), ((145,116,6.083),4), ((104,67,9.487),6), ((72,66,10.296),6), ((72,104,6.403),5), ((13,151,6.325),7), ((110,1,17.117),7), ((55,110,6.403),7), ((151,110,5.657),6), ((85,6,4.123),8), ((6,1,20.616),8), ((148,119,8.062),8), ((6,119,3.606),7), ((99,93,3.162),9), ((93,98,3.162),9), ((100,94,2.828),9), ((93,100,4.472),8), ((42,23,4.243),10), ((76,75,3.606),10), ((75,23,3.162),9), ((83,49,5.385),11), ((115,9,2.236),11), ((9,83,6.403),10), ((60,97,3.162),12), ((97,1,15.264),12), ((7,105,6.403),12), ((105,100,0.0),12), ((97,100,2.236),11), ((77,29,9.434),13), ((29,1,6.325),13), ((1,139,10.0),13), ((139,29,4.472),12)]

ADD: [(8,107,3.162)]

DROP: [(8,128,10.198), (107,32,11.18)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35184 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1106.436

Lista tabu: [((104,67,9.487),1), ((72,66,10.296),1), ((13,151,6.325),2), ((110,1,17.117),2), ((55,110,6.403),2), ((151,110,5.657),1), ((85,6,4.123),3), ((6,1,20.616),3), ((148,119,8.062),3), ((6,119,3.606),2), ((99,93,3.162),4), ((93,98,3.162),4), ((100,94,2.828),4), ((93,100,4.472),3), ((42,23,4.243),5), ((76,75,3.606),5), ((75,23,3.162),4), ((83,49,5.385),6), ((115,9,2.236),6), ((9,83,6.403),5), ((60,97,3.162),7), ((97,1,15.264),7), ((7,105,6.403),7), ((105,100,0.0),7), ((97,100,2.236),6), ((77,29,9.434),8), ((29,1,6.325),8), ((1,139,10.0),8), ((139,29,4.472),7), ((8,128,10.198),18), ((107,32,11.18),18), ((8,107,3.162),16), ((133,28,6.708),10), ((28,1,5.0),10), ((1,112,9.22),10), ((112,51,7.81),10), ((133,112,6.403),9), ((130,117,9.22),11), ((117,1,18.028),11), ((151,81,0.0),11), ((81,117,5.657),10), ((130,117,9.22),12), ((117,1,18.028),12), ((13,151,6.325),12), ((117,13,6.325),11), ((99,93,3.162),13), ((93,98,3.162),13), ((100,94,2.828),13), ((93,100,4.472),12)]

ADD: [(92,101,3.162)]

DROP: [(92,120,6.325), (43,101,8.485)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35220 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1100.083

Lista tabu: [((21,31,7.071),1), ((123,71,5.099),1), ((112,51,7.81),2), ((1,139,10.0),2), ((139,112,6.708),1), ((22,41,7.071),3), ((59,54,5.099),3), ((54,41,6.708),2), ((100,94,2.828),4), ((38,99,1.414),4), ((38,100,6.0),3), ((130,117,9.22),5), ((117,1,18.028),5), ((4,78,2.828),5), ((78,117,2.236),4), ((105,100,0.0),6), ((100,94,2.828),6), ((18,85,6.083),6), ((85,6,4.123),6), ((100,6,6.403),5), ((38,99,1.414),7), ((96,95,3.162),7), ((118,96,2.236),7), ((96,38,6.403),6), ((85,6,4.123),8), ((6,1,20.616),8), ((148,119,8.062),8), ((6,119,3.606),7), ((130,117,9.22),9), ((117,1,18.028),9), ((151,81,0.0),9), ((81,117,5.657),8), ((43,120,11.045),10), ((45,142,3.162),10), ((142,120,5.0),9), ((1,7,11.18),11), ((7,105,6.403),11), ((113,148,6.0),11), ((7,113,6.325),10), ((101,38,2.828),12), ((99,93,3.162),12), ((38,93,2.828),11), ((109,127,7.211),13), ((64,91,4.472),13), ((91,127,4.123),12)]

ADD: [(28,147,3.162)]

DROP: [(1,147,5.0), (147,146,29.833), (28,1,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35245 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1099.537

Lista tabu: [((130,117,9.22),1), ((117,1,18.028),1), ((13,151,6.325),1), ((27,150,3.606),2), ((150,111,7.616),2), ((110,1,17.117),2), ((110,150,6.403),1), ((1,19,15.811),3), ((19,115,8.246),3), ((61,46,11.705),3), ((19,61,6.708),2), ((94,86,2.828),4), ((38,99,1.414),4), ((38,94,4.472),3), ((5,56,8.544),5), ((140,40,3.162),5), ((26,140,7.81),5), ((140,5,6.403),4), ((115,9,2.236),6), ((9,47,9.434),6), ((126,84,7.071),6), ((9,126,5.831),5), ((112,51,7.81),7), ((1,139,10.0),7), ((139,112,6.708),6), ((137,36,4.0),8), ((72,66,10.296),8), ((67,72,9.434),8), ((36,72,6.708),7), ((7,105,6.403),9), ((96,95,3.162),9), ((96,7,6.0),8), ((100,94,2.828),10), ((94,86,2.828),10), ((62,60,9.0),10), ((60,97,3.162),10), ((86,60,5.385),9), ((1,106,7.071),11), ((106,27,5.0),11), ((59,54,5.099),11), ((59,106,5.657),10), ((84,90,12.166),12), ((90,1,9.0),12), ((1,7,11.18),12), ((7,90,5.099),11), ((133,28,6.708),13), ((28,147,3.162),13), ((29,1,6.325),13), ((29,28,6.708),12)]

ADD: [(97,105,2.236)]

DROP: [(60,97,3.162), (97,1,15.264), (7,105,6.403)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35292 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1093.849

Lista tabu: [((7,97,4.243),1), ((95,1,12.042),1), ((138,3,5.831),2), ((3,116,1.414),2), ((1,145,20.616),2), ((145,3,5.385),1), ((17,62,4.472),3), ((62,60,9.0),3), ((93,98,3.162),3), ((98,118,2.828),3), ((60,98,5.0),2), ((97,105,2.236),4), ((99,93,3.162),4), ((99,97,6.708),3), ((101,38,2.828),5), ((99,93,3.162),5), ((38,93,2.828),4), ((47,125,7.211),6), ((125,48,4.0),6), ((83,49,5.385),6), ((49,125,5.0),5), ((91,33,4.472),7), ((132,129,6.325),7), ((91,132,6.325),6), ((2,70,4.472),8), ((133,28,6.708),8), ((2,133,4.243),7), ((105,100,0.0),9), ((100,94,2.828),9), ((62,60,9.0),9), ((60,100,2.236),8), ((1,146,25.318),10), ((42,23,4.243),10), ((23,146,6.0),9), ((85,6,4.123),11), ((126,84,7.071),11), ((84,85,6.708),10), ((7,97,4.243),12), ((100,94,2.828),12), ((100,7,6.403),11), ((13,151,6.325),13), ((110,1,17.117),13), ((55,110,6.403),13), ((151,110,5.657),12)]

ADD: [(142,17,3.0)]

DROP: [(142,114,9.434), (87,17,6.325)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35344 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1091.151

Lista tabu: [((101,38,2.828),1), ((99,93,3.162),1), ((91,33,4.472),2), ((132,129,6.325),2), ((91,132,6.325),1), ((86,92,3.162),3), ((92,101,3.162),3), ((62,60,9.0),3), ((92,62,5.831),2), ((85,6,4.123),4), ((6,1,20.616),4), ((148,119,8.062),4), ((6,119,3.606),3), ((57,1,29.206),5), ((140,40,3.162),5), ((26,140,7.81),5), ((140,57,6.708),4), ((81,69,2.0),6), ((135,131,6.708),6), ((81,135,6.403),5), ((102,2,5.0),7), ((70,133,1.414),7), ((70,102,5.0),6), ((133,28,6.708),8), ((28,147,3.162),8), ((29,1,6.325),8), ((29,28,6.708),7), ((3,116,1.414),9), ((116,88,8.246),9), ((145,58,3.606),9), ((116,58,5.657),8), ((77,29,9.434),10), ((29,1,6.325),10), ((1,139,10.0),10), ((139,29,4.472),9), ((1,112,9.22),11), ((77,29,9.434),11), ((112,29,4.123),10), ((47,125,7.211),12), ((125,48,4.0),12), ((83,49,5.385),12), ((49,125,5.0),11), ((13,151,6.325),13), ((81,69,2.0),13), ((69,151,2.0),12)]

ADD: [(1,28,5.0)]

DROP: [(1,83,23.324), (28,147,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35360 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1087.428

Lista tabu: [((1,83,23.324),7), ((28,147,3.162),7), ((1,28,5.0),5), ((80,4,3.606),1), ((4,78,2.828),1), ((69,122,6.708),1), ((86,92,3.162),2), ((92,101,3.162),2), ((62,60,9.0),2), ((92,62,5.831),1), ((93,98,3.162),3), ((38,99,1.414),3), ((101,38,2.828),3), ((98,38,5.099),2), ((17,62,4.472),4), ((62,60,9.0),4), ((38,99,1.414),4), ((99,93,3.162),4), ((60,99,3.606),3), ((97,105,2.236),5), ((100,94,2.828),5), ((97,100,2.236),4), ((101,38,2.828),6), ((99,93,3.162),6), ((99,101,3.162),5), ((27,150,3.606),7), ((150,111,7.616),7), ((110,1,17.117),7), ((110,150,6.403),6), ((97,105,2.236),8), ((99,93,3.162),8), ((97,99,6.708),7), ((1,7,11.18),9), ((7,97,4.243),9), ((113,148,6.0),9), ((7,148,2.0),8), ((1,106,7.071),10), ((106,27,5.0),10), ((59,54,5.099),10), ((59,106,5.657),9), ((105,100,0.0),11), ((100,94,2.828),11), ((6,1,20.616),11), ((100,6,6.403),10), ((92,101,3.162),12), ((99,93,3.162),12), ((38,99,1.414),12), ((99,92,4.472),11), ((81,69,2.0),13), ((135,131,6.708),13), ((81,135,6.403),12)]

ADD: [(53,147,6.403)]

DROP: [(83,147,18.788), (53,107,7.211), (128,53,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35381 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1086.136

Lista tabu: [((83,147,18.788),2), ((53,107,7.211),2), ((128,53,5.831),2), ((108,20,3.606),1), ((124,1,29.069),1), ((7,97,4.243),2), ((97,105,2.236),2), ((17,62,4.472),2), ((62,60,9.0),2), ((97,60,3.162),1), ((100,94,2.828),3), ((96,95,3.162),3), ((100,96,5.385),2), ((150,111,7.616),4), ((111,5,4.123),4), ((73,74,3.162),4), ((111,73,6.403),3), ((93,98,3.162),5), ((38,99,1.414),5), ((101,38,2.828),5), ((98,38,5.099),4), ((59,54,5.099),6), ((54,1,4.472),6), ((1,113,5.0),6), ((113,54,6.083),5), ((97,105,2.236),7), ((99,93,3.162),7), ((105,93,4.472),6), ((42,23,4.243),8), ((134,76,3.162),8), ((42,134,5.0),7), ((8,49,7.28),9), ((83,53,12.649),9), ((83,8,5.831),8), ((93,98,3.162),10), ((118,96,2.236),10), ((93,118,5.099),9), ((96,95,3.162),11), ((95,1,12.042),11), ((113,148,6.0),11), ((148,95,5.099),10), ((7,97,4.243),12), ((93,98,3.162),12), ((98,97,6.708),11), ((27,150,3.606),13), ((150,111,7.616),13), ((110,1,17.117),13), ((110,150,6.403),12)]

ADD: [(145,116,6.083)]

DROP: [(1,145,20.616), (145,58,3.606), (116,88,8.246), (88,43,7.211)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35412 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1084.679

Lista tabu: [((77,29,9.434),1), ((29,1,6.325),1), ((1,139,10.0),1), ((137,36,4.0),2), ((136,35,8.544),2), ((137,136,6.083),1), ((1,7,11.18),3), ((7,97,4.243),3), ((84,90,12.166),3), ((7,90,5.099),2), ((75,73,3.162),4), ((23,134,1.0),4), ((42,23,4.243),4), ((23,73,6.325),3), ((93,98,3.162),5), ((118,96,2.236),5), ((14,138,3.606),5), ((98,14,6.403),4), ((96,95,3.162),6), ((93,98,3.162),6), ((99,93,3.162),6), ((93,95,6.403),5), ((2,102,5.0),7), ((133,70,1.414),7), ((28,133,6.708),7), ((133,102,6.083),6), ((7,97,4.243),8), ((95,1,12.042),8), ((96,95,3.162),8), ((95,97,4.0),7), ((42,23,4.243),9), ((134,76,3.162),9), ((76,23,4.123),8), ((150,111,7.616),10), ((111,5,4.123),10), ((22,41,7.071),10), ((111,22,6.083),9), ((96,95,3.162),11), ((95,1,12.042),11), ((113,148,6.0),11), ((148,95,5.099),10), ((1,106,7.071),12), ((106,27,5.0),12), ((41,59,4.123),12), ((106,41,5.0),11), ((105,100,0.0),13), ((96,95,3.162),13), ((95,100,6.083),12)]

ADD: [(107,83,6.0)]

DROP: [(83,53,12.649), (107,8,3.162), (128,107,9.055)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35496 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1083.751

Lista tabu: [((15,39,11.18),1), ((120,45,2.236),1), ((35,79,5.0),2), ((79,130,5.0),2), ((82,80,6.325),2), ((80,79,5.657),1), ((109,127,7.211),3), ((91,33,4.472),3), ((64,91,4.472),3), ((91,109,5.0),2), ((91,33,4.472),4), ((132,129,6.325),4), ((91,132,6.325),3), ((150,111,7.616),5), ((111,5,4.123),5), ((73,74,3.162),5), ((111,73,6.403),4), ((7,97,4.243),6), ((100,94,2.828),6), ((94,97,5.0),5), ((100,94,2.828),7), ((94,86,2.828),7), ((17,62,4.472),7), ((62,60,9.0),7), ((94,60,3.0),6), ((4,78,2.828),8), ((78,77,4.123),8), ((69,122,6.708),8), ((69,78,5.0),7), ((1,89,19.235),9), ((89,149,3.162),9), ((128,8,10.198),9), ((8,89,6.325),8), ((8,49,7.28),10), ((83,107,6.0),10), ((83,8,5.831),9), ((19,115,8.246),11), ((115,9,2.236),11), ((126,84,7.071),11), ((84,115,5.385),10), ((86,92,3.162),12), ((101,38,2.828),12), ((92,38,5.099),11), ((5,56,8.544),13), ((26,140,7.81),13), ((131,55,2.236),13), ((56,131,6.403),12)]

ADD: [(118,88,5.099)]

DROP: [(98,118,2.828), (118,96,2.236), (1,88,18.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35553 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1082.206

Lista tabu: [((98,96,3.0),1), ((96,95,3.162),1), ((118,88,5.099),1), ((88,58,7.211),1), ((94,86,2.828),2), ((99,93,3.162),2), ((38,99,1.414),2), ((86,99,3.162),1), ((82,80,6.325),3), ((80,4,3.606),3), ((52,121,8.0),3), ((121,10,2.828),3), ((82,121,4.472),2), ((21,31,7.071),4), ((123,71,5.099),4), ((31,71,5.0),3), ((93,98,3.162),5), ((98,96,3.0),5), ((14,138,3.606),5), ((98,14,6.403),4), ((1,89,19.235),6), ((89,149,3.162),6), ((128,8,10.198),6), ((128,89,5.657),5), ((89,149,3.162),7), ((63,11,6.325),7), ((63,89,6.325),6), ((134,76,3.162),8), ((75,73,3.162),8), ((73,76,5.385),7), ((1,118,14.422),9), ((118,88,5.099),9), ((60,1,17.804),9), ((118,60,6.083),8), ((86,92,3.162),10), ((101,38,2.828),10), ((101,86,4.472),9), ((1,118,14.422),11), ((118,88,5.099),11), ((14,138,3.606),11), ((118,14,3.606),10), ((97,105,2.236),12), ((98,96,3.0),12), ((105,96,5.385),11), ((105,100,0.0),13), ((96,95,3.162),13), ((100,95,6.083),12)]

ADD: [(43,143,3.606)]

DROP: [(44,143,7.28), (143,15,6.0), (43,120,11.045)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35596 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1082.187

Lista tabu: [((94,86,2.828),1), ((101,38,2.828),1), ((75,73,3.162),2), ((74,22,3.162),2), ((73,22,4.472),1), ((75,73,3.162),3), ((23,134,1.0),3), ((42,23,4.243),3), ((23,73,6.325),2), ((99,93,3.162),4), ((98,96,3.0),4), ((99,98,6.0),3), ((80,4,3.606),5), ((4,78,2.828),5), ((69,122,6.708),5), ((4,69,6.083),4), ((142,17,3.0),6), ((17,62,4.472),6), ((100,94,2.828),6), ((94,86,2.828),6), ((17,86,6.325),5), ((7,97,4.243),7), ((97,105,2.236),7), ((17,62,4.472),7), ((62,60,9.0),7), ((97,60,3.162),6), ((86,92,3.162),8), ((101,38,2.828),8), ((92,38,5.099),7), ((79,130,5.0),9), ((130,117,9.22),9), ((34,82,2.828),9), ((34,130,6.403),8), ((59,54,5.099),10), ((54,1,4.472),10), ((1,113,5.0),10), ((113,54,6.083),9), ((100,94,2.828),11), ((99,93,3.162),11), ((94,93,4.472),10), ((151,81,0.0),12), ((55,110,6.403),12), ((81,110,5.657),11), ((42,23,4.243),13), ((134,76,3.162),13), ((42,134,5.0),12)]

ADD: [(145,88,3.606)]

DROP: [(116,145,6.083), (145,43,6.708), (88,58,7.211), (58,16,7.28)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35696 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 0 min 23 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35706 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1164.255

Lista tabu: [((75,73,3.162),4), ((23,134,1.0),4), ((42,23,4.243),4), ((23,73,6.325),3), ((98,93,3.162),5), ((96,118,2.236),5), ((95,96,3.162),5), ((96,93,3.606),4), ((130,117,9.22),6), ((117,1,18.028),6), ((151,81,0.0),6), ((81,117,5.657),5), ((2,70,4.472),7), ((133,28,6.708),7), ((2,133,4.243),6), ((95,96,3.162),8), ((118,98,2.828),8), ((95,118,4.123),7), ((92,120,6.325),9), ((38,101,2.828),9), ((101,92,3.162),8), ((130,117,9.22),10), ((117,1,18.028),10), ((78,77,4.123),10), ((77,117,3.162),9), ((115,9,2.236),11), ((9,47,9.434),11), ((126,84,7.071),11), ((9,126,5.831),10), ((92,120,6.325),12), ((142,114,9.434),12), ((45,142,3.162),12), ((142,92,5.385),11), ((83,42,48.26),13), ((75,73,3.162),13), ((76,75,3.606),13), ((75,42,7.211),12)]

ADD: [(83,8,5.831)]

DROP: [(107,83,6.0), (83,42,48.26), (49,8,7.28)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35741 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1163.724

Lista tabu: [((96,118,2.236),1), ((98,93,3.162),1), ((1,106,7.071),2), ((106,27,5.0),2), ((41,54,6.708),2), ((106,41,5.0),1), ((137,36,4.0),3), ((136,35,8.544),3), ((137,136,6.083),2), ((130,117,9.22),4), ((117,1,18.028),4), ((4,78,2.828),4), ((78,117,2.236),3), ((93,99,3.162),5), ((38,101,2.828),5), ((38,93,2.828),4), ((27,150,3.606),6), ((150,111,7.616),6), ((110,1,17.117),6), ((110,150,6.403),5), ((99,38,1.414),7), ((96,118,2.236),7), ((95,96,3.162),7), ((38,96,6.403),6), ((119,61,1.0),8), ((61,46,11.705),8), ((18,85,6.083),8), ((85,6,4.123),8), ((119,85,6.325),7), ((88,138,5.657),9), ((118,98,2.828),9), ((96,118,2.236),9), ((118,88,5.099),8), ((84,90,12.166),10), ((61,46,11.705),10), ((119,61,1.0),10), ((84,61,4.243),9), ((1,7,11.18),11), ((7,105,6.403),11), ((14,1,11.18),11), ((14,7,7.071),10), ((99,38,1.414),12), ((86,92,3.162),12), ((99,92,4.472),11), ((139,13,5.0),13), ((13,151,6.325),13), ((77,29,9.434),13), ((13,77,7.071),12)]

ADD: [(113,95,7.071)]

DROP: [(113,148,6.0), (1,95,12.042)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 35751 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1159.908

