+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78
44    11.18    5.831    23.345    67.417    91.285    32.14    61.587    46.065    34.713    84.077    56.4    49.041    41.231    87.464    88.865    39.623    55.154    5.0    57.385    86.331    76.158    2.236    36.797    41.11    3.606    54.672    43.105    25.02    85.907    40.025    35.355    54.644    49.649    89.538    42.638    97.719    98.473    36.674    3.162    85.615    49.244    87.321    51.624    inf    42.107    45.967    50.606    24.187    86.925    29.155    82.462    40.361    3.606    63.53    76.322    90.758    7.071    38.275    2.828    97.862    57.385    83.006    66.851    29.069    56.143    29.428    56.639    1.414    70.0    1.0    38.471    36.797    4.243    52.839    85.493    34.928    49.244    40.112    
45    32.062    37.483    42.942    89.196    80.1    53.535    49.82    73.573    70.88    72.111    31.145    7.071    77.492    78.518    67.469    74.947    36.125    38.0    35.014    75.166    98.351    40.2    72.422    1.0    39.319    32.0    1.0    48.301    75.24    62.426    56.859    84.22    76.851    81.744    78.746    90.796    79.246    59.076    41.0    76.531    10.0    65.513    34.525    42.107    inf    79.85    86.649    49.659    77.414    51.971    73.682    74.095    39.319    30.414    97.591    84.012    47.043    64.14    40.012    88.204    40.2    74.813    61.4    51.108    14.036    53.712    39.205    43.046    41.437    42.048    59.405    72.422    39.0    80.455    75.326    58.83    77.175    2.0    
46    50.478    51.624    37.363    31.048    86.023    29.017    67.72    13.601    11.662    81.633    77.006    86.729    7.0    80.802    95.079    6.708    71.253    46.861    75.166    82.377    37.054    48.083    9.434    78.924    49.497    74.027    80.777    32.016    81.541    23.77    27.074    12.042    14.213    81.056    6.083    86.279    100.24    25.179    44.598    79.63    82.97    94.34    68.118    45.967    79.85    inf    8.246    30.364    81.025    29.275    77.104    5.831    49.497    88.051    38.21    80.808    38.897    19.235    46.011    89.376    70.711    76.844    63.953    30.265    92.655    27.295    70.576    44.553    88.459    45.255    26.476    9.434    46.098    14.318    80.709    24.021    12.806    78.0    
47    56.356    56.4    44.721    35.777    93.744    37.014    75.961    21.471    16.125    89.554    85.053    93.606    9.434    88.482    103.247    11.705    79.404    52.154    83.295    90.211    40.262    52.802    14.318    85.703    54.203    82.098    87.596    39.459    89.359    32.016    35.228    16.643    21.401    88.6    8.062    93.509    108.24    33.377    49.649    87.367    90.244    102.528    76.236    50.606    86.649    8.246    inf    37.656    88.752    37.054    84.906    13.038    54.203    96.005    41.761    88.238    43.6    27.459    51.039    96.83    78.918    84.599    72.014    38.053    99.725    35.057    78.772    49.204    96.628    50.0    34.713    14.318    51.313    20.518    88.51    32.14    20.0    84.758    
48    23.022    28.16    7.071    44.294    71.847    8.0    45.607    24.759    23.022    65.437    49.031    56.462    29.069    67.417    74.202    26.173    44.598    22.136    48.083    67.201    53.339    25.495    24.021    48.754    26.683    46.325    50.567    2.236    66.611    16.155    11.18    35.0    28.284    68.964    30.15    76.485    82.037    12.649    21.378    65.734    52.631    73.007    41.11    24.187    49.659    30.364    37.656    inf    67.119    5.0    62.682    24.739    26.683    59.304    53.235    69.771    19.105    15.62    22.561    77.524    45.188    62.968    47.202    5.099    62.298    5.385    44.777    23.087    61.685    23.195    14.318    24.021    21.84    31.828    66.03    11.18    28.32    47.854    
49    78.746    87.92    64.413    60.44    5.0    60.605    28.018    67.424    82.759    6.403    47.297    79.429    85.276    1.414    24.597    82.329    41.304    82.638    42.953    3.606    64.777    87.092    82.134    77.318    87.664    45.706    77.524    65.192    2.828    59.414    59.548    73.824    67.417    5.0    85.428    13.601    22.023    60.141    83.774    1.414    70.406    25.554    43.046    86.925    77.414    81.025    88.752    67.119    inf    63.008    4.472    78.873    87.664    54.626    62.65    7.81    84.534    64.382    84.309    11.18    37.216    4.243    20.125    62.426    79.12    64.203    38.21    86.406    43.909    86.006    58.0    82.134    83.006    68.964    2.236    62.29    68.797    77.233    
50    27.295    32.985    9.22    39.962    67.801    3.0    42.72    21.633    23.77    61.62    48.26    58.592    29.155    63.246    71.281    26.077    43.174    26.926    46.872    63.253    49.092    30.414    24.331    51.108    31.575    45.398    52.839    4.472    62.626    11.662    6.325    32.249    25.0    64.661    30.067    72.007    78.645    8.062    26.306    61.612    54.083    70.178    39.812    29.155    51.971    29.275    37.054    5.0    63.008    inf    58.6    24.021    31.575    59.008    48.877    65.368    24.083    12.207    27.459    73.246    43.324    58.822    43.278    1.0    64.078    2.0    43.012    28.071    60.415    28.16    9.487    24.331    26.683    28.601    62.008    7.071    25.239    50.249    
51    74.33    83.487    59.942    57.489    9.22    56.223    24.021    63.514    78.568    6.083    43.966    75.928    81.216    5.099    25.0    78.243    37.656    78.186    39.56    5.385    62.29    82.638    77.987    73.553    83.217    42.202    73.824    60.745    4.472    55.227    55.227    70.214    63.632    8.062    81.4    17.117    24.515    55.866    79.31    3.162    66.94    25.632    39.205    82.462    73.682    77.104    84.906    62.682    4.472    58.6    inf    74.813    83.217    51.884    60.208    10.44    80.062    60.208    79.85    15.524    33.541    1.414    15.652    58.009    75.895    59.816    34.525    81.939    41.617    81.541    53.74    77.987    78.549    65.299    3.606    58.0    65.0    73.437    
52    44.654    45.967    31.78    33.136    83.869    24.083    63.906    12.53    7.071    79.057    72.111    80.994    6.403    78.746    91.706    3.606    66.611    41.11    70.456    80.0    40.112    42.45    5.0    73.164    43.863    69.181    75.027    26.476    79.202    20.125    22.561    15.524    14.56    79.246    6.708    84.959    97.417    20.881    38.897    77.466    77.369    90.874    63.388    40.361    74.095    5.831    13.038    24.739    78.873    24.021    74.813    inf    43.863    83.0    41.012    79.196    33.302    15.232    40.311    87.693    66.287    74.653    61.057    25.02    86.977    22.023    66.098    38.949    83.863    39.623    22.472    5.0    40.361    16.031    78.409    19.416    13.342    72.236    
53    9.899    2.236    25.02    70.385    91.924    34.525    61.774    49.244    38.288    84.581    55.317    46.174    44.822    88.255    88.6    43.186    54.562    5.099    56.569    86.925    79.202    1.414    40.361    38.328    0.0    53.759    40.311    27.295    86.539    42.72    37.855    58.009    52.839    90.443    46.228    98.762    98.478    39.294    5.385    86.377    46.84    87.006    51.088    3.606    39.319    49.497    54.203    26.683    87.664    31.575    83.217    43.863    inf    61.911    79.31    91.761    10.63    41.231    4.123    98.681    57.009    83.815    67.676    31.401    53.339    32.016    56.223    5.0    68.884    4.243    41.0    40.361    5.0    56.08    86.163    37.643    52.479    37.336    
54    52.355    60.745    52.469    86.539    55.973    59.034    31.828    77.782    82.298    48.466    11.705    28.862    88.091    55.946    39.0    85.053    19.235    58.592    15.264    51.624    94.847    62.266    83.15    30.887    61.911    14.866    29.967    57.219    52.0    65.62    61.205    88.284    80.231    59.506    89.051    68.154    51.0    63.285    61.27    54.129    20.616    37.0    21.19    63.53    30.414    88.051    96.005    59.304    54.626    59.008    51.884    83.0    61.911    inf    93.472    62.169    65.924    69.26    60.828    64.195    22.204    53.235    44.553    58.009    26.0    61.008    21.633    63.953    12.0    63.063    62.514    83.15    59.481    83.546    52.393    64.125    81.049    31.385    
55    76.158    81.025    57.689    8.944    67.082    46.325    63.891    30.806    48.042    66.121    81.841    103.392    45.177    61.814    84.024    44.011    74.25    75.153    78.294    65.376    2.236    78.0    46.011    96.876    79.31    78.715    98.311    53.339    64.382    37.216    42.72    26.173    27.459    60.415    44.283    62.032    84.593    40.817    73.926    61.522    96.83    84.095    72.471    76.322    97.591    38.21    41.761    53.235    62.65    48.877    60.208    41.012    79.31    93.472    inf    58.941    69.893    38.079    75.24    67.052    71.694    59.304    53.759    49.396    107.448    47.885    72.09    75.027    88.865    75.392    39.661    46.011    74.733    25.08    63.388    42.059    28.284    96.167    
56    83.199    92.179    67.779    57.775    9.487    62.769    34.234    67.268    83.63    14.213    54.406    86.348    85.563    6.403    31.906    82.735    48.052    86.683    50.0    11.314    61.131    91.093    82.807    83.863    91.761    52.631    84.172    67.978    10.63    60.44    61.294    72.67    66.843    2.828    85.586    7.071    27.459    61.612    87.596    8.062    77.369    33.015    49.497    90.758    84.012    80.808    88.238    69.771    7.81    65.368    10.44    79.196    91.761    62.169    58.941    inf    87.846    65.299    88.233    8.602    43.932    9.22    24.331    64.885    86.331    66.37    44.911    90.139    51.624    89.811    59.405    82.807    86.977    68.007    10.0    63.82    68.25    83.726    
57    15.0    12.806    20.125    61.033    89.067    27.074    60.44    39.395    27.659    82.152    57.801    54.083    34.205    84.971    88.414    32.558    55.606    9.22    58.249    84.22    69.642    9.22    29.732    46.043    10.63    55.758    48.042    20.396    83.726    34.234    30.0    47.707    42.953    86.816    35.609    94.705    97.453    31.064    6.325    83.187    53.339    86.977    52.01    7.071    47.043    38.897    43.6    19.105    84.534    24.083    80.062    33.302    10.63    65.924    69.893    87.846    inf    32.016    7.616    95.273    57.385    80.498    64.413    24.187    61.008    24.0    56.727    5.657    71.344    6.403    33.015    29.732    8.246    46.065    83.241    29.155    42.485    45.044    
58    38.601    42.953    21.401    29.155    69.354    10.77    48.703    9.434    18.385    64.203    58.034    70.711    21.471    64.351    76.485    18.358    52.086    37.121    56.036    65.299    38.013    39.925    17.804    63.285    41.231    55.009    65.0    16.279    64.537    5.0    8.062    20.125    12.806    65.115    21.932    71.4    82.377    6.0    35.847    62.968    65.924    75.644    49.01    38.275    64.14    19.235    27.459    15.62    64.382    12.207    60.208    15.232    41.231    69.26    38.079    65.299    32.016    inf    37.162    73.661    51.478    60.141    46.043    13.038    76.059    10.63    51.352    37.0    69.26    37.336    7.28    17.804    36.674    16.401    63.781    5.385    13.038    62.434    
59    8.544    5.831    21.095    66.31    88.64    30.414    58.83    45.277    35.0    81.394    53.6    47.0    41.617    84.865    86.052    39.825    52.326    2.236    54.562    83.672    75.153    3.0    37.014    39.013    4.123    51.856    41.012    23.195    83.259    38.601    33.734    54.203    48.877    86.977    43.012    95.21    95.692    35.171    1.414    83.006    46.872    84.504    48.795    2.828    40.012    46.011    51.039    22.561    84.309    27.459    79.85    40.311    4.123    60.828    75.24    88.233    7.616    37.162    inf    95.273    54.562    80.411    64.257    27.295    54.037    27.893    53.814    3.162    67.201    2.236    36.878    37.014    1.414    52.154    82.855    33.526    48.549    38.013    
